Date,USGS,ETAS
1961-11-06,7.52945325409053,14.920751402601418
1961-11-09,7.022884533631839,14.506286085862486
1961-11-13,8.542590695007908,14.66746704237207
1961-11-15,11.443847912180406,14.897725551671478
1961-11-19,7.943918570829458,22.17389444553266
1961-11-26,15.289165017480464,6.907755278982137
1961-12-03,17.1312330918757,6.976832831771958
1961-12-04,7.3452464466510055,14.736544595161895
1961-12-13,7.04591038456178,6.999858682701899
1961-12-14,9.095211117326482,8.243254632918683
1961-12-17,8.911004309886955,9.348495477555826
1962-01-09,8.61166824779773,6.999858682701899
1962-01-18,9.14126281918636,14.20695002377326
1962-01-24,7.8748410180396355,8.58864239686779
1962-01-30,9.325469626625884,25.581720383163844
1962-01-31,8.266280483848623,14.759570446091832
1962-02-01,19.065404569990694,19.1805338246404
1962-02-02,15.05890650818106,21.82850668158355
1962-02-05,7.276168893861184,37.60121456859276
1962-02-06,14.98982895539124,22.588359762271583
1962-02-08,16.07204394909844,7.184065490141422
1962-02-09,8.841926757097134,14.575363638652309
1962-02-15,9.855064198014514,18.236473936512837
1962-02-17,6.907755278982137,7.184065490141422
1962-02-19,17.361491601175103,16.924000433506233
1962-02-22,9.0491594154666,6.953806980842018
1962-02-23,9.279417924766003,19.08843042092064
1962-02-25,7.552479105020469,15.312190868410406
1962-02-27,7.4143239994408265,15.151009911900822
1962-03-04,31.545415774018423,22.84164412250093
1962-03-05,26.111314954552473,14.20695002377326
1962-03-08,9.14126281918636,30.209916420081875
1962-03-10,26.94024558803033,7.759711763389934
1962-03-15,9.302443775695945,7.966944421759397
1962-03-16,7.736685912459993,8.03602197454922
1962-03-18,7.184065490141422,7.8057634652498145
1962-03-24,8.358383887568387,15.933888843518794
1962-03-27,7.598530806880349,7.04591038456178
1962-03-28,8.887978458957015,14.391156831212784
1962-03-31,8.289306334778564,7.276168893861184
1962-04-02,8.51956484407797,15.772707887009211
1962-04-05,9.670857390574993,8.749823353377373
1962-04-08,7.253143042931243,32.374346407496276
1962-04-12,7.253143042931243,22.588359762271583
1962-04-13,11.74318397426963,16.025992247238555
1962-04-15,18.443706594882308,17.20031064466552
1962-04-19,8.911004309886955,25.558694532233904
1962-04-21,8.864952608027076,7.368272297580948
1962-04-22,7.64458250874023,15.611526930499625
1962-04-24,14.736544595161895,14.460234384002604
1962-04-27,18.720016806041592,7.64458250874023
1962-05-04,7.068936235491719,6.930781129912077
1962-05-08,7.253143042931243,7.04591038456178
1962-05-12,10.891227489861835,20.999576048105695
1962-05-16,7.828789316179755,7.52945325409053
1962-05-19,8.772849204307313,17.361491601175103
1962-05-21,7.068936235491719,14.552337787722369
1962-05-22,6.930781129912077,7.299194744791124
1962-05-25,9.003107713606719,14.66746704237207
1962-05-27,11.74318397426963,7.230117192001303
1962-05-31,23.41729039574944,15.887837141658917
1962-06-01,8.473513142218088,7.62155665781029
1962-06-02,7.091962086421661,14.13787247098344
1962-06-06,9.14126281918636,7.068936235491719
1962-06-21,9.463624732205528,9.394547179415706
1962-06-24,14.20695002377326,7.64458250874023
1962-06-26,7.3452464466510055,6.953806980842018
1962-06-27,10.499788024052847,15.335216719340345
1962-06-30,9.279417924766003,14.483260234932548
1962-07-01,7.920892719899517,9.003107713606719
1962-07-02,15.611526930499625,7.437349850370767
1962-07-06,10.292555365683384,14.322079278422965
1962-07-10,7.138013788281541,9.947167601734277
1962-07-13,9.716909092434872,24.246221029227303
1962-07-14,7.828789316179755,15.68060448328945
1962-07-17,8.496538993148029,10.614917278702551
1962-07-26,7.437349850370767,53.94956872885048
1962-07-27,8.934030160816897,17.798982768843974
1962-07-31,7.62155665781029,7.690634210600113
1962-08-01,7.022884533631839,16.14112150188826
1962-08-04,7.52945325409053,25.788953041533308
1962-08-10,15.266139166550523,7.851815167109696
1962-08-15,16.80887117885653,23.140980184590163
1962-08-17,7.736685912459993,7.506427403160588
1962-08-18,7.230117192001303,10.131374409173802
1962-08-22,8.312332185708504,7.989970272689338
1962-08-24,18.60488755139189,38.29199009649098
1962-08-31,7.506427403160588,16.854922880716416
1962-09-01,7.667608359670172,6.930781129912077
1962-09-06,8.657719949657611,7.322220595721065
1962-09-09,7.851815167109696,16.394405862117605
1962-09-14,9.256392073836063,7.299194744791124
1962-09-16,50.70292374772888,13.884588110754091
1962-09-17,13.976691514473858,6.999858682701899
1962-09-19,7.276168893861184,7.460375701300709
1962-09-20,9.279417924766003,14.851673849811592
1962-09-29,16.164147352818198,18.2134480855829
1962-10-05,27.999434730807597,15.726656185149333
1962-10-09,7.64458250874023,7.207091341071363
1962-10-13,17.568724259544567,14.98982895539124
1962-10-19,9.832038347084573,17.292414048385282
1962-10-22,8.51956484407797,15.450345973990046
1962-10-27,30.76253684240045,15.864811290728973
1962-10-29,42.344539860160495,8.772849204307313
1962-10-30,21.575222321354207,23.348212842959626
1962-10-31,22.28902370018236,8.61166824779773
1962-11-02,24.61463464410635,7.62155665781029
1962-11-03,8.151151229198922,8.289306334778564
1962-11-04,16.716767775136773,8.197202931058802
1962-11-06,9.394547179415706,14.759570446091832
1962-11-09,15.266139166550523,29.86452865613277
1962-11-10,15.22008746469064,8.51956484407797
1962-11-11,7.828789316179755,10.384658769403146
1962-11-12,8.220228781988741,7.184065490141422
1962-11-15,8.496538993148029,15.104958210040937
1962-11-27,9.118236968256419,9.325469626625884
1962-11-28,17.430569153964925,7.391298148510885
1962-12-01,90.6067234093157,7.943918570829458
1962-12-02,32.65065661865556,17.61477596140445
1962-12-04,8.03602197454922,9.924141750804337
1962-12-07,9.302443775695945,22.749540718781166
1962-12-09,7.782737614319875,14.920751402601418
1962-12-12,18.58186170046195,11.236615253810943
1962-12-13,7.368272297580948,32.30526885470646
1962-12-15,8.795875055237254,17.085181390015816
1962-12-16,7.713660061530053,6.907755278982137
1962-12-18,7.989970272689338,10.03927100545404
1962-12-21,7.161039639211482,7.8057634652498145
1963-01-09,9.394547179415706,7.207091341071363
1963-01-14,8.151151229198922,6.907755278982137
1963-01-16,8.03602197454922,9.509676434065408
1963-01-18,7.552479105020469,10.614917278702551
1963-01-25,15.726656185149333,15.243113315620583
1963-01-29,8.51956484407797,14.713518744231951
1963-02-01,6.953806980842018,14.897725551671474
1963-02-08,18.858171911621234,7.391298148510885
1963-02-12,8.151151229198922,7.667608359670172
1963-02-18,8.059047825479158,9.532702284995347
1963-02-19,7.598530806880349,7.114987937351601
1963-02-21,8.289306334778564,47.01878759893842
1963-02-22,8.450487291288148,42.55177251852996
1963-03-01,20.400903923927242,7.114987937351601
1963-03-04,16.34835416025772,8.03602197454922
1963-03-11,6.907755278982137,17.085181390015816
1963-03-12,8.266280483848623,16.371380011187664
1963-03-14,7.437349850370767,10.016245154524096
1963-03-15,7.943918570829458,24.33832443294706
1963-03-25,11.0984601482313,23.64754890504885
1963-03-29,9.256392073836063,7.114987937351601
1963-03-30,7.04591038456178,30.255968121941763
1963-04-01,7.207091341071363,16.854922880716416
1963-04-02,7.230117192001303,8.818900906167194
1963-04-05,9.348495477555826,22.84164412250093
1963-04-10,7.3452464466510055,16.877948731646356
1963-04-12,8.864952608027076,15.266139166550523
1963-04-21,15.634552781429571,9.670857390574993
1963-04-24,8.657719949657611,15.012854806321176
1963-04-26,7.437349850370767,10.08532270731392
1963-04-27,8.151151229198922,7.690634210600113
1963-04-30,7.184065490141422,7.575504955950411
1963-05-04,15.473371824919989,32.69670832051544
1963-05-05,7.068936235491719,9.509676434065408
1963-05-06,8.957056011746836,7.138013788281541
1963-05-07,7.782737614319875,16.187173203748138
1963-05-09,9.486650583135468,7.736685912459993
1963-05-22,28.989546320795032,30.992795351699858
1963-05-26,15.956914694448736,7.52945325409053
1963-05-29,8.266280483848623,23.62452305411891
1963-06-01,7.483401552230648,15.703630334219392
1963-06-05,16.486509265837366,7.575504955950411
1963-06-06,8.03602197454922,16.14112150188826
1963-06-07,16.900974582576293,7.552479105020469
1963-06-12,8.726797502447432,7.391298148510885
1963-06-14,8.818900906167194,8.980081862676776
1963-06-21,24.84489315340575,15.243113315620583
1963-07-04,7.759711763389934,8.197202931058802
1963-07-05,14.736544595161895,7.391298148510885
1963-07-06,15.151009911900822,21.989687638093137
1963-07-07,7.483401552230648,15.634552781429571
1963-07-17,23.41729039574944,32.21316545098669
1963-07-18,32.05198449447711,7.552479105020469
1963-07-19,16.164147352818198,15.28916501748046
1963-07-20,8.911004309886955,16.440457563977485
1963-07-26,8.312332185708504,7.460375701300709
1963-07-30,40.249187425535915,8.059047825479158
1963-08-03,7.253143042931243,17.891086172563735
1963-08-06,15.450345973990046,24.98304825898539
1963-08-12,9.417573030345647,16.07204394909844
1963-08-15,27.00932314082015,15.542449377709808
1963-08-22,18.121344681863143,7.575504955950411
1963-08-23,8.680745800587552,23.025850929940454
1963-08-24,15.611526930499629,16.947026284436177
1963-08-31,7.690634210600113,7.989970272689338
1963-09-01,6.999858682701899,7.966944421759397
1963-09-14,49.413476095652214,10.476762173122907
1963-09-16,11.282666955670823,31.982906941687293
1963-09-21,7.391298148510885,7.138013788281541
1963-09-25,17.17728479373558,26.34157346385188
1963-09-26,7.782737614319875,19.641050843239213
1963-09-27,8.634694098727671,11.075434297301358
1963-10-04,7.391298148510885,8.220228781988741
1963-10-08,8.404435589428266,15.772707887009211
1963-10-11,17.430569153964925,15.335216719340345
1963-10-16,11.12148599916124,8.266280483848623
1963-10-25,8.911004309886955,25.604746234093785
1963-11-01,7.4143239994408265,6.907755278982137
1963-11-02,15.496397675849929,9.947167601734277
1963-11-04,7.276168893861184,41.35442827017306
1963-11-08,15.266139166550523,18.16739638372302
1963-11-14,9.463624732205528,9.026133564536657
1963-11-15,8.404435589428266,7.437349850370767
1963-11-30,8.887978458957015,16.440457563977485
1963-12-03,7.713660061530053,7.460375701300709
1963-12-04,9.57875398685523,8.197202931058802
1963-12-06,27.79220207243813,16.73979362606671
1963-12-11,7.022884533631839,17.798982768843974
1963-12-12,9.463624732205528,9.026133564536657
1963-12-20,8.105099527339041,14.506286085862486
1963-12-24,7.4143239994408265,6.953806980842018
1963-12-27,7.575504955950411,8.404435589428266
1964-01-07,7.4143239994408265,9.187314521046243
1964-01-16,18.627913402321827,12.295804396588203
1964-01-23,16.486509265837366,9.993219303594158
1964-01-24,7.068936235491719,7.483401552230648
1964-01-27,7.8748410180396355,8.58864239686779
1964-01-31,7.8057634652498145,15.035880657251115
1964-02-01,16.210199054678082,15.174035762830759
1964-02-05,15.772707887009211,14.322079278422963
1964-02-07,20.147619563697898,7.184065490141422
1964-02-09,7.828789316179755,8.61166824779773
1964-02-10,8.726797502447432,7.690634210600113
1964-02-14,7.022884533631839,7.138013788281541
1964-02-15,8.243254632918683,14.414182682142727
1964-02-17,7.943918570829458,11.02938259544148
1964-02-20,18.627913402321827,24.568582942246458
1964-02-24,7.8057634652498145,29.127701426374678
1964-02-28,7.437349850370767,8.841926757097134
1964-03-12,16.32532830932778,14.137872470983439
1964-03-13,8.61166824779773,15.864811290728973
1964-03-15,22.680463165991345,7.322220595721065
1964-03-16,7.184065490141422,9.809012496154633
1964-03-21,7.091962086421661,8.726797502447432
1964-03-22,10.361632918473205,7.207091341071363
1964-04-14,9.0491594154666,7.161039639211482
1964-04-15,15.127984060970881,8.404435589428266
1964-04-16,7.091962086421661,6.999858682701899
1964-04-23,7.114987937351601,7.391298148510885
1964-04-24,18.58186170046195,8.749823353377373
1964-04-29,16.62466437141701,41.2623248664533
1964-05-06,8.749823353377373,32.328294705636395
1964-05-09,8.151151229198922,42.75900517689943
1964-05-14,16.002966396308615,24.2462210292273
1964-05-15,18.81212020976135,32.65065661865556
1964-05-22,16.07204394909844,39.420256792058055
1964-05-24,8.082073676409099,18.25949978744278
1964-05-31,8.197202931058802,33.43353555027355
1964-06-04,7.552479105020469,7.253143042931243
1964-06-06,16.34835416025772,7.713660061530053
1964-06-11,8.703771651517492,15.979940545378676
1964-06-12,8.772849204307313,14.529311936792427
1964-06-14,7.068936235491719,7.3452464466510055
1964-06-18,7.437349850370767,31.82172598517771
1964-06-20,7.575504955950411,7.138013788281541
1964-06-21,16.14112150188826,6.953806980842018
1964-06-23,8.680745800587552,8.220228781988741
1964-06-24,7.989970272689338,15.68060448328945
1964-06-25,9.210340371976182,7.068936235491719
1964-07-04,7.759711763389934,49.16019173542288
1964-07-07,7.483401552230648,15.68060448328945
1964-07-15,16.025992247238555,6.907755278982137
1964-07-16,9.739934943364814,14.322079278422965
1964-07-19,8.51956484407797,14.391156831212784
1964-08-01,8.358383887568387,15.818759588869094
1964-08-03,7.506427403160588,9.302443775695945
1964-08-04,9.279417924766003,9.809012496154633
1964-08-17,8.680745800587552,24.775815600615932
1964-08-19,8.795875055237254,7.114987937351601
1964-08-22,9.924141750804337,7.52945325409053
1964-08-23,7.3452464466510055,15.381268421200225
1964-08-30,8.749823353377373,7.299194744791124
1964-09-01,6.999858682701899,16.716767775136773
1964-09-06,7.943918570829458,7.299194744791124
1964-09-11,8.450487291288148,7.114987937351601
1964-09-12,14.874699700741534,8.542590695007908
1964-09-14,7.04591038456178,11.651080570549869
1964-09-16,15.657578632359511,25.144229215494978
1964-09-23,10.154400260103742,6.976832831771958
1964-09-27,6.976832831771958,7.091962086421661
1964-09-30,9.187314521046243,8.12812537826898
1964-10-02,10.269529514753442,7.460375701300709
1964-10-09,10.223477812893563,8.059047825479158
1964-10-12,6.953806980842018,8.427461440358208
1964-10-20,6.907755278982137,16.970052135366117
1964-10-23,18.48975829674218,14.137872470983439
1964-10-29,7.64458250874023,22.127842743672776
1964-10-30,40.801807847854484,7.483401552230648
1964-10-31,16.808871178856535,7.3452464466510055
1964-11-01,24.361350283877005,7.3452464466510055
1964-11-02,9.325469626625884,9.07218526639654
1964-11-03,8.105099527339041,6.976832831771958
1964-11-04,15.542449377709808,7.184065490141422
1964-11-05,9.693883241504931,17.085181390015816
1964-11-08,9.026133564536657,14.66746704237207
1964-11-12,16.164147352818198,16.900974582576293
1964-11-16,11.973442483569038,14.529311936792427
1964-11-21,32.90394097888492,14.736544595161895
1964-11-23,9.003107713606719,26.088289103622536
1964-11-26,23.53241965039914,7.391298148510885
1964-11-27,7.483401552230648,8.059047825479158
1964-11-29,25.512642830374027,22.05876519088296
1964-12-02,7.920892719899517,38.821584667879605
1964-12-04,15.012854806321176,18.397654893022423
1964-12-05,10.545839725912728,8.427461440358208
1964-12-11,7.460375701300709,22.012713489023074
1964-12-14,7.230117192001303,23.50939379946921
1964-12-16,16.578612669557128,15.933888843518794
1964-12-23,15.864811290728975,9.762960794294754
1964-12-28,7.207091341071363,7.943918570829458
1964-12-31,8.51956484407797,19.59499914137933
1965-01-12,7.022884533631839,16.302302458397843
1965-01-14,40.410368382045505,47.571408021256985
1965-01-21,7.04591038456178,16.578612669557128
1965-01-26,14.805622147951713,7.966944421759397
1965-01-29,8.335358036638445,15.979940545378676
1965-02-04,16.25625075653796,19.24961137743022
1965-02-08,7.276168893861184,22.9337475262207
1965-02-12,8.312332185708504,21.78245497972367
1965-02-14,7.782737614319875,16.07204394909844
1965-02-16,9.026133564536657,7.368272297580948
1965-02-19,8.059047825479158,15.496397675849929
1965-02-25,16.947026284436177,15.381268421200225
1965-03-03,10.983330893581597,8.105099527339041
1965-03-20,7.460375701300709,7.62155665781029
1965-03-26,10.891227489861835,23.025850929940454
1965-03-28,8.243254632918683,8.17417708012886
1965-04-09,9.210340371976182,7.782737614319875
1965-04-11,33.29538044469389,7.161039639211482
1965-04-12,7.483401552230648,16.69374192420683
1965-04-14,9.60177983778517,23.187031886450036
1965-04-17,7.759711763389934,7.460375701300709
1965-04-21,9.924141750804337,8.381409738498325
1965-04-22,8.934030160816897,15.473371824919989
1965-04-23,8.427461440358208,7.114987937351601
1965-04-24,8.51956484407797,15.65757863235951
1965-04-25,14.299053427493023,7.552479105020469
1965-04-27,8.911004309886955,14.068794918193618
1965-05-07,9.64783153964505,23.877807414348254
1965-05-12,8.404435589428266,14.253001725633142
1965-05-14,19.68710254509909,9.118236968256419
1965-05-21,10.154400260103742,30.67043343868069
1965-05-30,14.437208533072665,15.703630334219392
1965-06-01,7.230117192001303,14.368130980282844
1965-06-03,19.894335203468554,10.315581216613325
1965-06-07,7.966944421759397,8.450487291288148
1965-06-11,16.83189702978647,7.068936235491719
1965-06-16,67.97231194518423,8.03602197454922
1965-06-17,60.074445076214644,14.851673849811592
1965-06-18,15.56547522863975,8.358383887568387
1965-06-23,15.933888843518794,6.953806980842018
1965-06-29,7.022884533631839,15.174035762830759
1965-07-06,7.989970272689338,8.17417708012886
1965-07-16,32.46644981121604,15.035880657251116
1965-07-18,15.127984060970881,10.660968980562432
1965-07-23,19.525921588589508,24.292272731087184
1965-07-27,41.81494528877187,25.259358470144683
1965-07-30,15.266139166550523,21.39101551391468
1965-08-01,7.114987937351601,14.598389489582248
1965-08-06,9.947167601734277,7.114987937351601
1965-08-10,8.51956484407797,16.37138001118766
1965-08-13,8.220228781988741,23.41729039574944
1965-08-14,7.207091341071363,7.851815167109696
1965-08-19,8.289306334778564,14.575363638652309
1965-08-20,6.953806980842018,8.473513142218088
1965-08-21,8.082073676409099,6.999858682701899
1965-08-23,7.437349850370767,7.022884533631839
1965-08-26,66.01511461613927,15.703630334219392
1965-08-30,7.8057634652498145,7.391298148510885
1965-08-31,7.759711763389934,9.164288670116301
1965-09-01,9.970193452664217,22.86466997343087
1965-09-03,6.999858682701899,7.989970272689338
1965-09-06,7.575504955950411,7.736685912459993
1965-09-10,28.75928781149563,7.368272297580948
1965-09-11,7.184065490141422,8.335358036638445
1965-09-17,9.118236968256419,7.598530806880349
1965-09-22,10.407684620333086,7.4143239994408265
1965-09-25,30.394123227521398,23.140980184590163
1965-09-26,26.203418358272238,7.276168893861184
1965-09-28,15.035880657251115,16.532560967697247
1965-10-02,7.184065490141422,11.190563551951062
1965-10-10,16.118095650958317,16.164147352818198
1965-10-17,20.493007327647007,15.979940545378676
1965-10-19,8.58864239686779,16.877948731646356
1965-10-20,7.966944421759397,7.068936235491719
1965-10-21,8.56561654593785,17.33846575024516
1965-10-23,7.920892719899517,7.713660061530053
1965-10-31,7.920892719899517,7.4143239994408265
1965-11-02,8.427461440358208,16.993077986296054
1965-11-12,17.2463623465254,16.486509265837366
1965-11-21,14.183924172843321,25.35146187386444
1965-11-23,8.61166824779773,7.068936235491719
1965-11-27,6.953806980842018,21.82850668158355
1965-11-30,8.980081862676776,7.64458250874023
1965-12-08,6.930781129912077,8.312332185708504
1965-12-09,6.999858682701899,7.64458250874023
1965-12-11,15.035880657251115,21.69035157600391
1965-12-16,19.73315424695897,8.012996123619278
1965-12-22,7.8057634652498145,14.828647998881653
1965-12-25,22.74954071878117,15.312190868410406
1965-12-27,15.68060448328945,14.460234384002604
1966-01-08,7.598530806880349,24.062014221787777
1966-01-11,7.8057634652498145,17.476620855824805
1966-01-13,15.726656185149333,7.253143042931243
1966-01-14,7.161039639211482,7.207091341071363
1966-01-16,7.506427403160588,14.299053427493023
1966-01-18,17.1312330918757,17.1312330918757
1966-01-21,16.164147352818198,32.14408789819688
1966-01-22,15.22008746469064,16.210199054678082
1966-02-03,8.980081862676776,15.68060448328945
1966-02-05,6.930781129912077,6.976832831771958
1966-02-06,8.473513142218088,7.091962086421661
1966-02-07,7.552479105020469,7.368272297580948
1966-02-12,7.299194744791124,14.483260234932548
1966-02-13,8.12812537826898,14.529311936792427
1966-02-23,7.4143239994408265,7.391298148510885
1966-02-24,10.269529514753442,16.14112150188826
1966-03-05,8.818900906167194,16.532560967697247
1966-03-07,8.772849204307313,17.06215553908588
1966-03-09,8.243254632918683,14.022743216333737
1966-03-10,7.3452464466510055,16.279276607467903
1966-03-11,6.976832831771958,15.151009911900822
1966-03-13,7.161039639211482,6.907755278982137
1966-03-18,9.371521328485766,18.789094358831413
1966-03-31,7.230117192001303,7.068936235491719
1966-04-02,9.210340371976182,7.8057634652498145
1966-04-07,8.657719949657611,7.068936235491719
1966-04-14,10.845175788001955,15.956914694448736
1966-04-17,9.325469626625884,7.897866868969577
1966-04-18,15.818759588869094,17.17728479373558
1966-04-23,8.772849204307313,21.483118917634446
1966-04-29,8.243254632918683,16.647690222346952
1966-05-04,16.118095650958317,7.8748410180396355
1966-05-05,16.509535116767303,16.877948731646356
1966-05-12,9.095211117326482,33.91707841980229
1966-05-13,20.05551615997814,19.019352868130817
1966-05-15,7.276168893861184,24.384376134806942
1966-05-20,7.943918570829458,15.035880657251115
1966-05-27,17.085181390015816,7.04591038456178
1966-06-01,7.713660061530053,8.17417708012886
1966-06-02,10.891227489861835,18.48975829674218
1966-06-03,11.075434297301358,18.397654893022423
1966-06-07,7.690634210600113,8.864952608027076
1966-06-13,7.667608359670172,16.762819476996647
1966-06-15,20.009464458118256,27.83825377429801
1966-06-21,10.338607067543265,6.907755278982137
1966-06-23,7.230117192001303,22.956773377150633
1966-06-24,8.634694098727671,23.900833265278187
1966-06-27,7.138013788281541,24.499505389456647
1966-06-28,146.2832309579117,7.8748410180396355
1966-06-29,35.920327450707106,17.315439899315223
1966-06-30,21.252860408335042,7.04591038456178
1966-07-01,7.368272297580948,7.4143239994408265
1966-07-02,23.48636794853926,7.437349850370767
1966-07-05,7.138013788281541,16.279276607467903
1966-07-15,23.44031624667938,7.068936235491719
1966-07-23,15.956914694448736,7.276168893861184
1966-07-28,8.358383887568387,9.739934943364814
1966-08-01,8.012996123619278,8.56561654593785
